START TIME:2024-11-11 18:36:12,
6.337,1108304
6.371,1108304
6.413,1108302
6.447,1108317
6.481,1108279
6.523,1108295
6.557,1108307
6.591,1108301
6.632,1108316
6.666,1108305
6.7,1108304
6.743,1108280
6.777,1108307
6.819,1108295
6.853,1108280
6.887,1108269
6.928,1108238
6.962,1108264
6.996,1108245
7.036,1108246
7.07,1108250
7.104,1108260
7.147,1108234
7.181,1108234
7.215,1108227
7.254,1108223
7.288,1108240
7.322,1108248
7.364,1108249
7.398,1108261
7.432,1108288
7.472,1108256
7.508,1108263
7.542,1108276
7.581,1108268
7.615,1108273
7.649,1108270
7.691,1108266
7.727,1108286
7.769,1108303
7.808,1108304
7.846,1108319
7.888,1108319
7.924,1108295
7.957,1108249
7.999,1108262
8.033,1108256
8.067,1108262
8.102,1108254
8.143,1108219
8.177,1108227
8.219,1108218
8.253,1108229
8.287,1108241
8.33,1108252
8.363,1108269
8.397,1108278
8.438,1108246
8.472,1108270
8.506,1108251
8.547,1108245
8.581,1108246
8.623,1108261
8.658,1108242
8.691,1108250
8.725,1108281
8.767,1108279
8.801,1108278
8.836,1108252
8.876,1108234
8.91,1108252
8.953,1108279
8.987,1108260
9.021,1108322
9.055,1108309
9.097,1108317
9.131,1108294
9.165,1108289
9.207,1108286
9.241,1108279
9.283,1108264
9.318,1108265
9.352,1108268
9.387,1108233
9.426,1108254
9.46,1108257
9.494,1108275
9.537,1108255
9.571,1108265
9.611,1108256
9.647,1108265
9.681,1108269
9.72,1108272
9.755,1108230
9.797,1108239
9.831,1108259
9.867,1108245
9.907,1108262
9.948,1108219
9.985,1108207
10.027,1108219
10.064,1108250
10.098,1108317
10.14,1108031
10.175,1108192
10.209,1108532
10.249,1108624
10.283,1108602
10.317,1108562
10.36,1108502
10.394,1108484
10.436,1108544
10.476,1108581
10.514,1108642
10.548,1108695
10.591,1108795
10.625,1108824
10.659,1108883
10.699,1108931
10.733,1108951
10.776,1109007
10.81,1109021
10.845,1109037
10.879,1109086
10.919,1109143
10.953,1109169
10.987,1109218
11.03,1109253
11.064,1109287
11.105,1109322
11.14,1109338
11.182,1109385
11.223,1109403
11.26,1109425
11.302,1109470
11.339,1109488
11.373,1109552
11.407,1109499
11.449,1109548
11.483,1109551
11.525,1109596
11.562,1109628
11.603,1109622
11.644,1109640
11.682,1109653
11.724,1109673
11.759,1109681
11.793,1109692
11.827,1109690
11.869,1109685
11.903,1109752
11.945,1109756
11.979,1109764
12.013,1109813
12.054,1109809
12.089,1109801
12.123,1109815
12.164,1109812
12.198,1109851
12.232,1109877
12.274,1109877
12.308,1109889
12.35,1109911
12.384,1109917
12.418,1109928
12.461,1109903
12.494,1109909
12.528,1109911
12.571,1109944
12.605,1109938
12.639,1109936
12.681,1109949
12.716,1109963
12.75,1109972
12.79,1110008
12.825,1110017
12.859,1110025
12.898,1110015
12.934,1110039
12.976,1110024
13.015,1110031
13.055,1110025
13.095,1110025
13.132,1110003
13.174,1110043
13.211,1110034
13.245,1110008
13.287,1110026
13.321,1110037
13.355,1110045
13.39,1110029
13.43,1110045
13.465,1110031
13.507,1110054
13.541,1110073
13.576,1110081
13.618,1110065
13.652,1110092
13.687,1110095
13.726,1110081
13.759,1110085
13.794,1110092
13.836,1110098
13.87,1110100
13.913,1110080
13.953,1110105
13.991,1110054
14.033,1110077
14.068,1110098
14.103,1110049
14.137,1110053
14.179,1110064
14.213,1110086
14.253,1110067
14.288,1110081
14.322,1110087
14.357,1110098
14.397,1110124
14.431,1110128
14.465,1110108
14.508,1110113
14.542,1110104
14.584,1110111
14.619,1110124
14.653,1110108
14.687,1110101
14.727,1110112
14.762,1110146
14.796,1110156
14.837,1110171
14.872,1110159
14.914,1110165
14.948,1110134
14.982,1110124
15.024,1110120
15.058,1110137
15.092,1110142
15.127,1110157
15.166,1110134
15.2,1110120
15.242,1110140
15.276,1110118
15.31,1110122
15.351,1110134
15.385,1110115
15.42,1110137
15.46,1110136
15.495,1110104
15.538,1110127
15.575,1110101
15.616,1110111
15.656,1110125
15.693,1110122
15.736,1110121
15.772,1110150
15.814,1110128
15.852,1110143
15.885,1110157
15.927,1110134
15.962,1110138
15.996,1110140
16.03,1110140
16.072,1110118
16.106,1110106
16.146,1110110
16.181,1110108
16.215,1110126
16.257,1110121
16.292,1110123
16.326,1110108
16.368,1110106
16.402,1110141
16.436,1110164
16.477,1110116
16.511,1110133
16.553,1110145
16.587,1110153
16.621,1110116
16.656,1110137
16.697,1110141
16.731,1110128
16.766,1110118
16.808,1110098
16.842,1110119
16.884,1110129
16.918,1110119
16.952,1110149
16.987,1110128
17.027,1110130
17.061,1110108
17.096,1110121
17.136,1110124
17.171,1110112
17.213,1110125
17.247,1110130
17.281,1110109
17.323,1110097
17.357,1110096
17.391,1110091
17.431,1110130
17.466,1110123
17.5,1110115
17.542,1110121
17.577,1110104
17.619,1110096
17.659,1110090
17.696,1110104
17.729,1110132
17.764,1110126
17.805,1110136
17.839,1110142
17.88,1110125
17.914,1110117
17.948,1110120
17.99,1110128
18.024,1110128
18.058,1110130
18.092,1110114
18.132,1110110
18.166,1110119
18.208,1110113
18.242,1110120
18.277,1110142
18.319,1110133
18.352,1110120
18.386,1110137
18.427,1110115
18.461,1110140
18.495,1110098
18.538,1110127
18.572,1110124
18.614,1110120
18.655,1110119
18.692,1110114
18.734,1110105
18.77,1110108
18.804,1110104
18.838,1110124
18.879,1110107
18.913,1110124
18.956,1110123
18.99,1110120
19.024,1110140
19.066,1110113
19.1,1110124
19.143,1110095
19.177,1110115
19.211,1110109
19.253,1110107
19.287,1110055
19.321,1110088
19.364,1110098
19.398,1110095
19.441,1110087
19.475,1110067
19.509,1110062
19.551,1110068
19.586,1110071
19.62,1110057
19.661,1110070
19.695,1110068
19.729,1110053
19.772,1110041
19.806,1110055
19.84,1110061
19.883,1110049
19.917,1110118
19.959,1110092
19.993,1110068
20.028,1110151
20.07,1110071
20.106,1109922
20.149,1109793
20.187,1109624
20.227,1109445
20.268,1109289
20.304,1109146
20.346,1109084
20.382,1109016
20.416,1108999
20.458,1108964
20.492,1108934
20.526,1108895
20.568,1108837
20.601,1108816
20.636,1108798
20.678,1108763
20.712,1108745
20.755,1108708
20.795,1108700
20.832,1108681
20.866,1108643
20.9,1108635
20.943,1108631
20.976,1108620
21.016,1108577
21.051,1108553
21.085,1108533
21.127,1108524
21.161,1108544
21.195,1108532
21.238,1108501
21.272,1108484
21.307,1108487
21.347,1108486
21.381,1108462
21.424,1108444
21.458,1108459
21.492,1108445
21.534,1108433
21.568,1108413
21.603,1108384
21.642,1108358
21.677,1108362
21.711,1108358
21.754,1108337
21.788,1108347
21.83,1108315
21.871,1108282
21.908,1108285
21.942,1108280
21.985,1108277
22.02,1108278
22.062,1108293
22.096,1108259
22.131,1108251
22.173,1108227
22.207,1108218
22.249,1108237
22.29,1108219
22.326,1108216
22.361,1108189
22.395,1108191
22.436,1108213
22.47,1108194
22.511,1108192
22.546,1108194
22.58,1108176
22.621,1108155
22.658,1108179
22.691,1108155
22.726,1108182
22.767,1108139
22.801,1108132
22.842,1108126
22.877,1108129
22.911,1108088
22.954,1108095
22.987,1108108
23.021,1108081
23.063,1108071
23.097,1108060
23.131,1108063
23.172,1108045
23.206,1108037
23.248,1108058
23.282,1108022
23.316,1108014
23.359,1108022
23.393,1108032
23.428,1108036
23.468,1108012
23.502,1108017
23.536,1108012
23.579,1108002
23.613,1108001
23.655,1107975
23.695,1107970
23.734,1107946
23.776,1107975
23.813,1107961
23.855,1107984
23.891,1107976
23.925,1107986
23.959,1107970
24,1107958
24.034,1107943
24.076,1107948
24.112,1107980
24.146,1107927
24.188,1107932
24.222,1107925
24.256,1107928
24.29,1107926
24.331,1107914
24.365,1107933
24.407,1107923
24.442,1107889
24.476,1107897
24.518,1107906
24.552,1107917
24.587,1107883
24.626,1107915
24.661,1107897
24.695,1107896
24.735,1107917
24.771,1107879
24.812,1107866
24.853,1107880
24.89,1107853
24.924,1107851
24.958,1107860
24.999,1107849
25.033,1107862
25.074,1107830
25.11,1107847
25.152,1107835
25.188,1107833
25.222,1107829
25.264,1107828
25.299,1107844
25.333,1107850
25.367,1107818
25.409,1107839
25.443,1107819
25.485,1107829
25.519,1107829
25.553,1107818
25.595,1107847
25.629,1107814
25.664,1107818
25.704,1107844
25.738,1107838
25.772,1107827
25.814,1107837
25.849,1107837
25.891,1107813
25.926,1107823
25.968,1107830
26.003,1107800
26.037,1107851
26.078,1107842
26.112,1107861
26.146,1107839
26.188,1107832
26.222,1107815
26.256,1107854
26.298,1107869
26.332,1107845
26.367,1107847
26.409,1107839
26.443,1107825
26.477,1107836
26.519,1107874
26.553,1107846
26.587,1107884
26.629,1107881
26.664,1107862
26.706,1107842
26.746,1107846
26.784,1107844
26.826,1107829
26.863,1107831
26.897,1107790
26.932,1107811
26.973,1107821
27.007,1107826
27.048,1107804
27.082,1107812
27.116,1107807
27.158,1107805
27.193,1107802
27.227,1107792
27.267,1107788
27.301,1107803
27.335,1107790
27.378,1107788
27.412,1107790
27.453,1107791
27.488,1107807
27.522,1107810
27.561,1107789
27.595,1107794
27.629,1107805
27.67,1107782
27.709,1107797
27.748,1107789
27.789,1107787
27.825,1107768
27.867,1107755
27.903,1107754
27.937,1107763
27.979,1107750
28.013,1107748
28.047,1107736
28.089,1107719
28.123,1107747
28.157,1107722
28.199,1107713
28.234,1107734
28.275,1107743
28.316,1107762
28.353,1107758
28.395,1107772
28.431,1107753
28.464,1107767
28.499,1107780
28.537,1107769
28.573,1107769
28.615,1107772
28.652,1107772
28.686,1107777
28.727,1107761
28.762,1107781
28.797,1107777
28.839,1107780
28.873,1107766
28.908,1107732
28.948,1107734
28.982,1107765
29.024,1107733
29.058,1107732
29.092,1107715
29.134,1107704
29.168,1107706
29.202,1107710
29.242,1107712
29.277,1107717
29.319,1107705
29.357,1107714
29.398,1107717
29.438,1107727
29.474,1107722
29.516,1107729
29.552,1107737
29.586,1107746
29.628,1107747
29.663,1107722
29.697,1107704
29.732,1107701
29.771,1107674
29.805,1107681
29.847,1107687
29.881,1107689
29.915,1107742
29.956,1107588
29.989,1107912
30.024,1107888
30.065,1108129
30.1,1108133
30.134,1108076
30.175,1108037
30.21,1108039
30.244,1108001
30.286,1108059
30.32,1108109
30.354,1108146
30.394,1108210
30.429,1108272
30.471,1108288
30.51,1108327
30.55,1108338
30.591,1108379
30.628,1108410
30.67,1108435
30.705,1108455
30.739,1108497
30.773,1108525
30.815,1108560
30.849,1108574
30.883,1108628
30.923,1108658
30.958,1108668
30.992,1108695
31.033,1108726
31.068,1108751
31.11,1108780
31.144,1108793
31.178,1108821
31.22,1108835
31.255,1108852
31.289,1108852
31.331,1108876
31.366,1108879
31.407,1108891
31.448,1108927
31.485,1108954
31.519,1108987
31.554,1108985
31.596,1108999
31.63,1109012
31.672,1109029
31.706,1109051
31.741,1109033
31.782,1109067
31.817,1109076
31.859,1109080
31.893,1109100
31.927,1109112
31.969,1109117
32.006,1109113
32.048,1109127
32.087,1109149
32.123,1109138
32.165,1109165
32.203,1109188
32.237,1109203
32.279,1109178
32.313,1109203
32.348,1109182
32.39,1109197
32.423,1109205
32.458,1109241
32.5,1109240
32.533,1109246
32.568,1109205
32.609,1109240
32.643,1109242
32.678,1109212
32.718,1109228
32.753,1109234
32.787,1109278
32.829,1109293
32.863,1109291
32.905,1109270
32.939,1109284
32.981,1109280
33.022,1109294
33.061,1109314
33.103,1109313
33.138,1109324
33.172,1109334
33.206,1109331
33.248,1109345
33.281,1109356
33.324,1109339
33.358,1109332
33.393,1109310
33.435,1109306
33.469,1109347
33.503,1109357
33.544,1109358
33.578,1109341
33.612,1109347
33.654,1109350
33.689,1109369
33.729,1109328
33.77,1109353
33.807,1109354
33.849,1109342
33.885,1109355
33.918,1109340
33.953,1109346
33.993,1109342
34.028,1109347
34.07,1109361
34.104,1109353
34.139,1109370
34.179,1109365
34.213,1109411
34.247,1109376
34.289,1109385
34.324,1109387
34.358,1109394
34.4,1109384
34.434,1109358
34.468,1109358
34.509,1109377
34.543,1109355
34.577,1109358
34.619,1109377
34.653,1109398
34.687,1109392
34.729,1109424
34.763,1109412
34.805,1109420
34.845,1109410
34.883,1109383
34.925,1109392
34.963,1109413
35.005,1109408
35.042,1109404
35.084,1109409
35.12,1109405
35.154,1109400
35.188,1109401
35.227,1109394
35.261,1109402
35.303,1109408
35.337,1109414
35.372,1109406
35.414,1109401
35.447,1109399
35.482,1109432
35.522,1109432
35.556,1109413
35.591,1109422
35.633,1109400
35.667,1109393
35.708,1109382
35.749,1109384
35.787,1109381
35.821,1109354
35.855,1109367
35.896,1109361
35.93,1109347
35.972,1109334
36.007,1109338
36.041,1109337
36.083,1109345
36.118,1109345
36.152,1109358
36.191,1109360
36.225,1109364
36.259,1109376
36.302,1109383
36.336,1109392
36.377,1109377
36.418,1109383
36.455,1109394
36.489,1109388
36.523,1109379
36.563,1109394
36.597,1109397
36.639,1109387
36.674,1109402
36.708,1109391
36.751,1109399
36.785,1109409
36.819,1109416
36.853,1109422
36.894,1109398
36.928,1109398
36.97,1109386
37.004,1109395
37.039,1109373
37.08,1109374
37.114,1109352
37.149,1109387
37.188,1109387
37.223,1109363
37.257,1109388
37.297,1109361
37.333,1109386
37.375,1109390
37.416,1109372
37.455,1109376
37.496,1109389
37.532,1109363
37.566,1109363
37.6,1109407
37.641,1109392
37.675,1109353
37.717,1109368
37.751,1109351
37.786,1109369
37.828,1109357
37.862,1109359
37.897,1109348
37.936,1109379
37.97,1109409
38.004,1109370
38.046,1109399
38.08,1109372
38.122,1109388
38.163,1109406
38.2,1109377
38.234,1109352
38.269,1109372
38.309,1109388
38.343,1109401
38.385,1109396
38.419,1109407
38.454,1109413
38.497,1109407
38.53,1109386
38.565,1109392
38.604,1109366
38.638,1109389
38.672,1109407
38.715,1109415
38.749,1109402
38.791,1109396
38.826,1109386
38.86,1109375
38.894,1109402
38.935,1109405
38.969,1109402
39.003,1109376
39.044,1109374
39.079,1109380
39.12,1109368
39.154,1109358
39.189,1109353
39.23,1109373
39.264,1109352
39.298,1109361
39.332,1109354
39.374,1109304
39.408,1109334
39.442,1109353
39.483,1109323
39.518,1109344
39.552,1109327
39.594,1109344
39.628,1109331
39.663,1109329
39.705,1109329
39.739,1109321
39.781,1109354
39.816,1109338
39.849,1109357
39.884,1109347
39.923,1109335
39.957,1109319
39.992,1109318
40.034,1109349
40.068,1109371
40.11,1109250
40.144,1109495
40.186,1109462
40.227,1109350
40.265,1109217
40.306,1109020
40.342,1108886
40.376,1108747
40.418,1108622
40.452,1108526
40.487,1108414
40.527,1108322
40.561,1108307
40.603,1108243
40.637,1108226
40.672,1108187
40.711,1108177
40.746,1108159
40.78,1108119
40.821,1108091
40.856,1108090
40.899,1108030
40.937,1108009
40.976,1108015
41.017,1108006
41.053,1107985
41.095,1107965
41.132,1107945
41.166,1107943
41.208,1107935
41.243,1107885
41.276,1107874
41.311,1107858
41.353,1107840
41.387,1107804
41.428,1107796
41.463,1107779
41.497,1107768
41.538,1107747
41.573,1107720
41.607,1107692
41.641,1107695
41.681,1107707
41.716,1107694
41.758,1107643
41.793,1107636
41.835,1107658
41.872,1107634
41.907,1107650
41.948,1107632
41.982,1107625
42.016,1107621
42.059,1107591
42.093,1107587
42.135,1107583
42.169,1107573
42.204,1107575
42.246,1107556
42.281,1107561
42.321,1107547
42.362,1107552
42.399,1107535
42.433,1107544
42.467,1107545
42.508,1107542
42.542,1107493
42.584,1107496
42.619,1107475
42.653,1107470
42.694,1107460
42.728,1107466
42.762,1107444
42.804,1107436
42.838,1107432
42.881,1107421
42.919,1107419
42.959,1107424
43,1107427
43.036,1107396
43.078,1107384
43.114,1107390
43.149,1107404
43.191,1107402
43.225,1107395
43.259,1107370
43.3,1107380
43.334,1107381
43.369,1107403
43.411,1107379
43.445,1107381
43.485,1107362
43.521,1107360
43.563,1107352
43.604,1107356
43.641,1107311
43.683,1107311
43.719,1107320
43.754,1107312
43.788,1107320
43.83,1107317
43.863,1107305
43.906,1107288
43.94,1107287
43.974,1107284
44.016,1107281
44.05,1107283
44.085,1107271
44.125,1107252
44.159,1107262
44.193,1107274
44.234,1107280
44.272,1107238
44.314,1107254
44.354,1107254
44.392,1107242
44.433,1107249
44.468,1107242
44.502,1107248
44.536,1107214
44.577,1107228
44.611,1107207
44.654,1107214
44.688,1107206
44.722,1107205
44.765,1107184
44.798,1107178
44.832,1107193
44.874,1107166
44.908,1107180
44.943,1107159
44.985,1107134
45.019,1107139
45.061,1107157
45.101,1107140
45.138,1107150
45.173,1107126
45.207,1107136
45.247,1107130
45.281,1107113
45.323,1107099
45.357,1107111
45.392,1107114
45.432,1107110
45.466,1107111
45.5,1107103
45.54,1107107
45.576,1107121
45.618,1107104
45.657,1107091
45.696,1107088
45.738,1107093
45.774,1107090
45.816,1107101
45.852,1107108
45.886,1107110
45.928,1107129
45.962,1107103
45.996,1107097
46.039,1107081
46.073,1107086
46.107,1107085
46.148,1107069
46.182,1107087
46.225,1107083
46.26,1107089
46.294,1107047
46.336,1107049
46.37,1107051
46.404,1107057
46.438,1107031
46.48,1107037
46.515,1107046
46.553,1107035
46.594,1107040
46.63,1107034
46.664,1107026
46.706,1107041
46.74,1107034
46.781,1107016
46.814,1107024
46.849,1107043
46.891,1107013
46.925,1107016
46.967,1107022
47.008,1107022
47.044,1107019
47.078,1106998
47.112,1106974
47.155,1106985
47.189,1107007
47.229,1106982
47.263,1106971
47.297,1106966
47.338,1106977
47.373,1106991
47.407,1106941
47.441,1106940
47.48,1106960
47.514,1106945
47.556,1106944
47.591,1106915
47.625,1106915
47.66,1106901
47.7,1106918
47.734,1106954
47.768,1106938
47.811,1106907
47.845,1106920
47.887,1106935
47.921,1106921
47.955,1106927
47.996,1106932
48.029,1106914
48.064,1106934
48.106,1106943
48.14,1106928
48.174,1106952
48.214,1106945
48.25,1106958
48.284,1106957
48.325,1106937
48.359,1106958
48.393,1106922
48.436,1106936
48.47,1106964
48.504,1106956
48.546,1106954
48.581,1106921
48.621,1106918
48.662,1106942
48.7,1106934
48.742,1106916
48.779,1106933
48.813,1106929
48.848,1106930
48.889,1106944
48.923,1106917
48.964,1106906
48.998,1106916
49.033,1106935
49.075,1106930
49.109,1106951
49.144,1106920
49.183,1106924
49.216,1106946
49.251,1106947
49.293,1106962
49.327,1106958
49.367,1106962
49.403,1106945
49.445,1106961
49.486,1106930
49.523,1106947
49.557,1106916
49.591,1106886
49.632,1106918
49.666,1106903
49.709,1106922
49.743,1106898
49.785,1106911
49.82,1106887
49.854,1106883
49.895,1106897
49.929,1106959
49.964,1106895
50.003,1106773
50.038,1106886
50.072,1107130
50.112,1107369
50.148,1107349
50.189,1107319
50.23,1107308
50.267,1107262
50.301,1107248
50.335,1107282
50.375,1107323
50.409,1107365
50.443,1107429
50.485,1107466
50.519,1107507
50.561,1107528
50.595,1107558
50.629,1107591
50.672,1107645
50.706,1107705
50.74,1107717
50.783,1107719
50.817,1107761
50.851,1107796
50.891,1107816
50.925,1107861
50.959,1107912
51,1107921
51.036,1107965
51.079,1107972
51.117,1108035
51.158,1108032
51.197,1108043
51.236,1108053
51.278,1108094
51.315,1108118
51.357,1108132
51.393,1108151
51.426,1108164
51.468,1108186
51.503,1108225
51.537,1108200
51.578,1108211
51.612,1108239
51.646,1108264
51.688,1108266
51.722,1108292
51.763,1108310
51.804,1108309
51.84,1108308
51.874,1108319
51.908,1108330
51.949,1108332
51.983,1108377
52.025,1108390
52.059,1108396
52.094,1108396
52.136,1108418
52.17,1108413
52.205,1108425
52.245,1108435
52.279,1108416
52.314,1108417
52.355,1108401
52.389,1108416
52.431,1108437
52.465,1108432
52.499,1108453
52.541,1108481
52.575,1108498
52.618,1108501
52.652,1108462
52.686,1108501
52.728,1108508
52.764,1108515
52.806,1108526
52.844,1108519
52.883,1108542
52.925,1108541
52.962,1108524
53.004,1108559
53.041,1108567
53.074,1108592
53.117,1108607
53.152,1108601
53.186,1108620
53.22,1108632
53.262,1108648
53.297,1108625
53.339,1108620
53.373,1108619
53.408,1108638
53.447,1108653
53.481,1108673
53.515,1108665
53.556,1108656
53.593,1108676
53.634,1108703
53.674,1108683
53.712,1108685
53.746,1108676
53.787,1108654
53.822,1108670
53.856,1108666
53.898,1108665
53.932,1108690
53.966,1108682
54.007,1108685
54.042,1108646
54.084,1108666
54.118,1108674
54.153,1108679
54.193,1108667
54.227,1108643
54.261,1108645
54.301,1108634
54.337,1108658
54.378,1108626
54.418,1108644
54.457,1108652
54.499,1108660
54.536,1108645
54.578,1108629
54.614,1108630
54.648,1108623
54.69,1108646
54.724,1108663
54.759,1108652
54.793,1108657
54.833,1108650
54.867,1108647
54.91,1108647
54.944,1108651
54.978,1108639
55.02,1108641
55.054,1108663
55.088,1108662
55.13,1108668
55.164,1108676
55.198,1108693
55.239,1108695
55.273,1108683
55.315,1108674
55.349,1108671
55.384,1108681
55.424,1108670
55.458,1108675
55.492,1108692
55.533,1108683
55.569,1108696
55.603,1108680
55.644,1108679
55.679,1108683
55.722,1108666
55.763,1108675
55.8,1108683
55.842,1108684
55.877,1108699
55.91,1108706
55.945,1108719
55.986,1108697
56.021,1108692
56.063,1108711
56.098,1108694
56.132,1108687
56.173,1108730
56.207,1108682
56.241,1108672
56.281,1108704
56.317,1108705
56.358,1108692
56.398,1108664
56.437,1108677
56.479,1108660
56.515,1108668
56.557,1108662
56.593,1108656
56.627,1108655
56.669,1108665
56.704,1108674
56.738,1108659
56.779,1108637
56.814,1108653
56.856,1108648
56.891,1108658
56.926,1108654
56.965,1108653
57.002,1108663
57.043,1108656
57.083,1108675
57.12,1108670
57.154,1108699
57.188,1108677
57.228,1108706
57.263,1108693
57.305,1108712
57.339,1108682
57.381,1108652
57.416,1108667
57.45,1108657
57.484,1108667
57.526,1108653
57.559,1108652
57.593,1108669
57.633,1108615
57.668,1108631
57.702,1108648
57.743,1108640
57.777,1108648
57.811,1108657
57.845,1108633
57.886,1108640
57.92,1108671
57.963,1108654
57.997,1108637
58.031,1108640
58.072,1108639
58.107,1108631
58.141,1108669
58.183,1108653
58.217,1108657
58.252,1108673
58.291,1108670
58.326,1108678
58.368,1108684
58.402,1108670
58.436,1108663
58.478,1108667
58.512,1108686
58.546,1108692
58.585,1108715
58.62,1108724
58.654,1108722
58.695,1108677
58.73,1108690
58.773,1108703
58.814,1108664
58.85,1108708
58.883,1108684
58.917,1108729
58.957,1108727
58.992,1108734
59.034,1108729
59.068,1108724
59.111,1108732
59.145,1108729
59.179,1108736
59.213,1108731
59.254,1108746
59.288,1108773
59.322,1108732
59.363,1108742
59.397,1108753
59.44,1108739
59.474,1108759
59.508,1108742
59.549,1108753
59.583,1108756
59.617,1108745
59.658,1108729
59.692,1108726
59.727,1108718
59.769,1108700
59.803,1108711
59.846,1108737
59.886,1108687
59.924,1108833
59.966,1108805
60.003,1108688
60.036,1108552
60.071,1108378
60.113,1108176
60.147,1108058
60.188,1107953
60.223,1107847
60.265,1107794
60.3,1107715
60.334,1107694
60.377,1107634
60.411,1107609
60.445,1107592
60.487,1107555
60.521,1107547
60.555,1107514
60.597,1107489
60.631,1107440
60.673,1107448
60.707,1107445
60.741,1107410
60.782,1107405
60.816,1107360
60.85,1107343
60.892,1107308
60.926,1107301
60.96,1107285
61.003,1107261
61.037,1107258
61.079,1107232
61.12,1107256
61.156,1107224
61.19,1107211
61.224,1107194
61.265,1107180
61.299,1107179
61.34,1107165
61.377,1107158
61.419,1107134
61.455,1107112
61.489,1107096
61.531,1107120
61.565,1107086
61.599,1107076
61.634,1107052
61.676,1107053
61.71,1107047
61.751,1107014
61.785,1107018
61.82,1106997
61.861,1106997
61.895,1107007
61.929,1106977
61.971,1106967
62.006,1106960
62.04,1106992
62.081,1106957
62.115,1106966
62.157,1106949
62.192,1106921
62.226,1106939
62.267,1106955
62.301,1106942
62.335,1106938
62.376,1106920
62.411,1106929
62.445,1106926
62.487,1106909
62.522,1106922
62.556,1106908
62.595,1106916
62.628,1106876
62.663,1106892
62.705,1106889
62.74,1106887
62.781,1106850
62.821,1106856
62.861,1106874
62.901,1106872
62.939,1106867
62.981,1106869
63.016,1106862
63.049,1106878
63.084,1106871
63.125,1106863
63.159,1106829
63.193,1106839
63.233,1106847
63.267,1106842
63.31,1106869
63.344,1106842
63.378,1106844
63.42,1106836
63.454,1106786
63.488,1106795
63.527,1106778
63.562,1106783
63.597,1106767
63.636,1106765
63.672,1106741
63.714,1106736
63.754,1106726
63.791,1106743
63.824,1106739
63.859,1106746
63.894,1106714
63.932,1106723
63.974,1106709
64.011,1106676
64.053,1106706
64.089,1106690
64.123,1106656
64.165,1106678
64.199,1106698
64.234,1106692
64.274,1106681
64.308,1106684
64.342,1106692
64.385,1106677
64.419,1106670
64.461,1106657
64.495,1106675
64.529,1106620
64.571,1106646
64.605,1106633
64.639,1106639
64.68,1106629
64.714,1106640
64.748,1106650
64.79,1106646
64.825,1106643
