START TIME:2025-04-28 17:53:48,
6.594,1129452
6.629,1129594
6.672,1129562
6.707,1129578
6.742,1129546
6.786,1129483
6.821,1129615
6.862,1129589
6.897,1129542
6.932,1129557
6.973,1129620
7.008,1129533
7.043,1129611
7.084,1129717
7.119,1129678
7.162,1129612
7.197,1129572
7.232,1129616
7.275,1129601
7.311,1129635
7.352,1129554
7.387,1129697
7.422,1129669
7.463,1129594
7.498,1129617
7.533,1129635
7.574,1129677
7.61,1129589
7.652,1129524
7.688,1129591
7.723,1129620
7.765,1129567
7.801,1129509
7.842,1129573
7.876,1129538
7.911,1129413
7.953,1129470
7.988,1129514
8.023,1129499
8.065,1129471
8.1,1129495
8.143,1129506
8.178,1129547
8.213,1129400
8.255,1129438
8.29,1129455
8.325,1129375
8.366,1129448
8.401,1129437
8.443,1129406
8.479,1129402
8.514,1129373
8.554,1129381
8.589,1129374
8.632,1129281
8.667,1129314
8.71,1129370
8.749,1129362
8.79,1129395
8.831,1129454
8.869,1129350
8.911,1129406
8.949,1129351
8.991,1129359
9.028,1129330
9.071,1129322
9.108,1129369
9.151,1129441
9.187,1129399
9.23,1129317
9.267,1129360
9.302,1129469
9.337,1129444
9.377,1129393
9.412,1129426
9.451,1129422
9.488,1129465
9.531,1129519
9.567,1129410
9.603,1129453
9.645,1129468
9.68,1129471
9.716,1129453
9.756,1129424
9.791,1129460
9.826,1129439
9.868,1129373
9.903,1129306
9.946,1129438
9.981,1129409
10.024,1129353
10.06,1129437
10.095,1129340
10.139,1129397
10.174,1129277
10.216,1129352
10.251,1129337
10.287,1129268
10.327,1129265
10.363,1129382
10.398,1129341
10.439,1129618
10.475,1129458
10.518,1129651
10.553,1129306
10.589,1129026
10.631,1129303
10.667,1130053
10.709,1129999
10.744,1129928
10.779,1130003
10.817,1130059
10.853,1130107
10.888,1130320
10.931,1130241
10.967,1130213
11.01,1130171
11.046,1130192
11.087,1130207
11.128,1130182
11.165,1130279
11.208,1130324
11.244,1130367
11.287,1130342
11.323,1130416
11.358,1130563
11.394,1130562
11.434,1130563
11.469,1130768
11.508,1130701
11.546,1130775
11.588,1130848
11.625,1130761
11.668,1130908
11.705,1130924
11.747,1130875
11.783,1130962
11.819,1131028
11.861,1131073
11.896,1131064
11.931,1131043
11.973,1131224
12.008,1131188
12.043,1131170
12.083,1131206
12.118,1131250
12.161,1131248
12.196,1131312
12.239,1131336
12.275,1131305
12.31,1131318
12.352,1131416
12.388,1131426
12.423,1131423
12.463,1131341
12.498,1131403
12.534,1131452
12.575,1131432
12.61,1131460
12.653,1131533
12.688,1131443
12.731,1131487
12.766,1131533
12.802,1131603
12.844,1131550
12.879,1131527
12.915,1131574
12.954,1131655
12.989,1131615
13.024,1131629
13.065,1131732
13.099,1131640
13.142,1131706
13.178,1131785
13.213,1131726
13.256,1131725
13.292,1131838
13.335,1131841
13.369,1131832
13.405,1131787
13.446,1131858
13.482,1131853
13.524,1131830
13.56,1131797
13.595,1131933
13.636,1131928
13.671,1131945
13.714,1132007
13.75,1131984
13.792,1131941
13.833,1131916
13.871,1131988
13.913,1132001
13.951,1131900
13.993,1132050
14.03,1132007
14.073,1132001
14.11,1132031
14.153,1131960
14.188,1132036
14.223,1131972
14.259,1132024
14.3,1132074
14.335,1132012
14.374,1132013
14.41,1131963
14.453,1132000
14.488,1132073
14.524,1132022
14.566,1132096
14.601,1132087
14.636,1132054
14.678,1132057
14.713,1131963
14.749,1132079
14.789,1132197
14.824,1132054
14.867,1132004
14.902,1132090
14.945,1132071
14.981,1132079
15.016,1132074
15.059,1131954
15.095,1132040
15.135,1132145
15.17,1132108
15.206,1132107
15.246,1132031
15.281,1132174
15.316,1132146
15.359,1132168
15.394,1132134
15.437,1132243
15.472,1132182
15.508,1132171
15.551,1132158
15.586,1132188
15.628,1132295
15.663,1132291
15.705,1132290
15.741,1132296
15.783,1132315
15.818,1132371
15.86,1132349
15.895,1132323
15.93,1132279
15.97,1132399
16.011,1132334
16.05,1132314
16.092,1132290
16.13,1132351
16.172,1132358
16.208,1132290
16.251,1132327
16.288,1132241
16.323,1132300
16.365,1132257
16.4,1132301
16.436,1132280
16.478,1132203
16.513,1132376
16.548,1132320
16.589,1132298
16.625,1132247
16.665,1132235
16.701,1132216
16.744,1132216
16.779,1132337
16.815,1132305
16.856,1132299
16.892,1132272
16.927,1132321
16.97,1132287
17.005,1132206
17.04,1132269
17.081,1132279
17.116,1132309
17.156,1132277
17.193,1132349
17.235,1132410
17.272,1132295
17.307,1132264
17.349,1132317
17.385,1132295
17.42,1132282
17.462,1132251
17.497,1132411
17.532,1132377
17.571,1132298
17.607,1132259
17.65,1132345
17.685,1132257
17.728,1132294
17.764,1132358
17.799,1132343
17.842,1132266
17.877,1132319
17.912,1132366
17.953,1132420
17.988,1132400
18.024,1132364
18.064,1132381
18.099,1132442
18.142,1132415
18.177,1132530
18.213,1132408
18.255,1132427
18.29,1132438
18.333,1132494
18.368,1132419
18.403,1132367
18.443,1132448
18.478,1132529
18.514,1132421
18.556,1132410
18.591,1132451
18.634,1132475
18.67,1132352
18.713,1132408
18.752,1132434
18.791,1132394
18.833,1132327
18.871,1132416
18.913,1132392
18.95,1132389
18.993,1132334
19.029,1132374
19.064,1132345
19.099,1132339
19.138,1132479
19.174,1132297
19.214,1132307
19.25,1132385
19.293,1132264
19.33,1132357
19.365,1132304
19.407,1132256
19.443,1132367
19.478,1132283
19.519,1132289
19.553,1132337
19.589,1132288
19.629,1132371
19.664,1132412
19.707,1132353
19.743,1132371
19.778,1132320
19.821,1132408
19.857,1132442
19.9,1132430
19.935,1132338
19.97,1132451
20.011,1132409
20.046,1132374
20.082,1132452
20.122,1132527
20.157,1132473
20.2,1132393
20.236,1132419
20.277,1132467
20.319,1132431
20.356,1132458
20.399,1132473
20.436,1132551
20.479,1132613
20.516,1132621
20.551,1132444
20.586,1132509
20.627,1132370
20.662,1132490
20.704,1132565
20.739,1132792
20.782,1132768
20.817,1132565
20.86,1132247
20.896,1132029
20.931,1131919
20.974,1131733
21.01,1131662
21.045,1131497
21.085,1131367
21.121,1131320
21.156,1131208
21.196,1131122
21.231,1131035
21.274,1130995
21.31,1130947
21.345,1130934
21.388,1131035
21.423,1130899
21.465,1130790
21.5,1130741
21.536,1130620
21.577,1130690
21.612,1130574
21.648,1130557
21.689,1130580
21.724,1130446
21.767,1130438
21.803,1130498
21.844,1130554
21.885,1130429
21.924,1130286
21.965,1130352
22.004,1130404
22.045,1130390
22.084,1130360
22.126,1130278
22.162,1130211
22.197,1130250
22.233,1130320
22.273,1130200
22.308,1130169
22.348,1130111
22.384,1130203
22.427,1130196
22.463,1130092
22.499,1130029
22.541,1130055
22.576,1130010
22.619,1130054
22.655,1130054
22.69,1129989
22.731,1129942
22.766,1129901
22.802,1129831
22.843,1129923
22.878,1129888
22.921,1129799
22.956,1129768
22.999,1129745
23.034,1129807
23.07,1129845
23.113,1129751
23.148,1129702
23.183,1129783
23.223,1129702
23.258,1129687
23.294,1129654
23.334,1129659
23.368,1129606
23.411,1129656
23.447,1129681
23.482,1129609
23.525,1129453
23.56,1129538
23.595,1129606
23.636,1129626
23.671,1129516
23.714,1129498
23.749,1129536
23.784,1129501
23.825,1129432
23.86,1129491
23.903,1129465
23.938,1129487
23.974,1129550
24.016,1129519
24.051,1129481
24.091,1129475
24.126,1129475
24.162,1129401
24.203,1129462
24.238,1129433
24.273,1129437
24.316,1129431
24.352,1129396
24.395,1129499
24.43,1129428
24.472,1129446
24.513,1129364
24.551,1129340
24.593,1129296
24.63,1129326
24.664,1129341
24.7,1129314
24.742,1129290
24.777,1129303
24.813,1129272
24.852,1129312
24.894,1129313
24.932,1129193
24.975,1129175
25.011,1129125
25.054,1129205
25.09,1129241
25.125,1129159
25.167,1129428
25.203,1129405
25.238,1129233
25.28,1129232
25.315,1129210
25.35,1129167
25.391,1129175
25.426,1129209
25.468,1129178
25.504,1129213
25.547,1129211
25.582,1129189
25.617,1129175
25.66,1129148
25.695,1129175
25.73,1129217
25.771,1129192
25.806,1129181
25.848,1129178
25.883,1129194
25.919,1129095
25.96,1129130
25.995,1129148
26.038,1129182
26.073,1129122
26.108,1129144
26.152,1129172
26.187,1129141
26.222,1129098
26.261,1129106
26.296,1129121
26.332,1129074
26.372,1129021
26.408,1129092
26.451,1129074
26.486,1129077
26.528,1129036
26.568,1129101
26.608,1129022
26.649,1129011
26.687,1129019
26.729,1128971
26.766,1128970
26.8,1128932
26.836,1128904
26.876,1128949
26.911,1128946
26.95,1128968
26.986,1128936
27.029,1128917
27.066,1128877
27.1,1128924
27.142,1128927
27.178,1128912
27.213,1128893
27.255,1128806
27.29,1128880
27.326,1128876
27.366,1128887
27.401,1128911
27.443,1128838
27.479,1128855
27.522,1128840
27.557,1128865
27.592,1128877
27.634,1128859
27.67,1128863
27.705,1128879
27.74,1128919
27.779,1128832
27.814,1128859
27.855,1128899
27.891,1128939
27.934,1128882
27.97,1128903
28.005,1128883
28.047,1128855
28.082,1128959
28.117,1128893
28.153,1128889
28.193,1128884
28.228,1128924
28.267,1128900
28.303,1128890
28.346,1128838
28.382,1128844
28.417,1128783
28.459,1128775
28.495,1128845
28.53,1128831
28.57,1128784
28.605,1128779
28.647,1128789
28.682,1128791
28.718,1128669
28.759,1128720
28.794,1128761
28.837,1128754
28.873,1128714
28.908,1128735
28.951,1128754
28.987,1128657
29.027,1128634
29.063,1128684
29.098,1128687
29.138,1128687
29.173,1128634
29.209,1128699
29.252,1128693
29.287,1128663
29.33,1128593
29.365,1128650
29.407,1128626
29.448,1128625
29.487,1128658
29.529,1128637
29.565,1128619
29.608,1128650
29.644,1128650
29.679,1128558
29.722,1128598
29.756,1128644
29.792,1128662
29.833,1128617
29.868,1128608
29.909,1128662
29.945,1128647
29.987,1128671
30.024,1128633
30.068,1128658
30.104,1128758
30.139,1128717
30.181,1128616
30.217,1128648
30.252,1129286
30.293,1128270
30.329,1128710
30.364,1128786
30.405,1129508
30.44,1129289
30.482,1129528
30.518,1129226
30.561,1129680
30.596,1129690
30.632,1129667
30.674,1129603
30.709,1129548
30.745,1129559
30.785,1129624
30.821,1129656
30.856,1129685
30.896,1129743
30.931,1129744
30.974,1129821
31.01,1129940
31.045,1129971
31.088,1129945
31.123,1129954
31.164,1130170
31.2,1130199
31.235,1130105
31.275,1130189
31.31,1130262
31.346,1130229
31.388,1130251
31.423,1130365
31.467,1130386
31.502,1130431
31.544,1130470
31.585,1130531
31.624,1130466
31.665,1130493
31.702,1130552
31.745,1130642
31.781,1130646
31.816,1130617
31.852,1130689
31.893,1130733
31.928,1130683
31.966,1130763
32.005,1130777
32.047,1130767
32.085,1130859
32.127,1130881
32.164,1130888
32.207,1130847
32.244,1130989
32.279,1130972
32.321,1130916
32.357,1130885
32.392,1130959
32.435,1131018
32.47,1131026
32.505,1130977
32.546,1131094
32.581,1131042
32.622,1131052
32.658,1130996
32.701,1131040
32.736,1131001
32.772,1131013
32.814,1131087
32.849,1131017
32.884,1131129
32.927,1131025
32.962,1131013
32.998,1131074
33.038,1131084
33.074,1131040
33.115,1131099
33.15,1130975
33.193,1130984
33.229,1131060
33.264,1131046
33.307,1131011
33.342,1130974
33.378,1131100
33.42,1131087
33.455,1131044
33.491,1131056
33.531,1131102
33.566,1131082
33.608,1131061
33.644,1131202
33.687,1131118
33.722,1131117
33.758,1131192
33.8,1131222
33.836,1131108
33.878,1131138
33.914,1131193
33.949,1131223
33.99,1131202
34.025,1131215
34.061,1131362
34.102,1131288
34.137,1131253
34.18,1131347
34.216,1131300
34.251,1131324
34.294,1131347
34.33,1131299
34.371,1131349
34.406,1131461
34.442,1131463
34.482,1131345
34.52,1131362
34.562,1131421
34.6,1131445
34.641,1131333
34.68,1131452
34.721,1131376
34.76,1131388
34.801,1131430
34.841,1131411
34.88,1131402
34.921,1131378
34.959,1131413
35.001,1131373
35.038,1131359
35.081,1131430
35.118,1131428
35.153,1131312
35.195,1131288
35.23,1131356
35.266,1131381
35.307,1131314
35.342,1131368
35.377,1131348
35.419,1131282
35.454,1131340
35.496,1131390
35.532,1131339
35.575,1131335
35.61,1131208
35.645,1131338
35.688,1131352
35.723,1131328
35.765,1131362
35.8,1131310
35.835,1131320
35.876,1131314
35.911,1131423
35.946,1131400
35.988,1131339
36.023,1131339
36.066,1131385
36.102,1131457
36.144,1131444
36.184,1131415
36.224,1131449
36.265,1131438
36.304,1131362
36.345,1131397
36.384,1131461
36.426,1131416
36.462,1131392
36.497,1131430
36.532,1131554
36.574,1131445
36.609,1131433
36.646,1131407
36.685,1131436
36.727,1131403
36.763,1131360
36.805,1131444
36.842,1131448
36.877,1131420
36.919,1131417
36.954,1131444
36.99,1131421
37.032,1131354
37.067,1131371
37.109,1131435
37.144,1131376
37.18,1131374
37.22,1131333
37.256,1131436
37.299,1131343
37.334,1131350
37.369,1131383
37.412,1131377
37.447,1131353
37.488,1131381
37.523,1131395
37.558,1131394
37.6,1131405
37.635,1131379
37.671,1131415
37.712,1131372
37.747,1131326
37.79,1131489
37.826,1131417
37.861,1131397
37.903,1131466
37.939,1131460
37.98,1131453
38.015,1131391
38.05,1131407
38.092,1131440
38.127,1131438
38.162,1131365
38.204,1131493
38.239,1131501
38.282,1131468
38.318,1131471
38.353,1131431
38.395,1131398
38.431,1131561
38.466,1131490
38.507,1131440
38.542,1131445
38.577,1131527
38.618,1131561
38.653,1131535
38.695,1131429
38.731,1131496
38.774,1131463
38.809,1131487
38.844,1131537
38.888,1131540
38.923,1131485
38.965,1131470
39,1131433
39.035,1131451
39.076,1131435
39.112,1131470
39.147,1131433
39.188,1131508
39.223,1131501
39.266,1131462
39.301,1131439
39.337,1131536
39.38,1131431
39.415,1131400
39.457,1131449
39.492,1131485
39.528,1131464
39.568,1131420
39.604,1131466
39.646,1131483
39.681,1131411
39.723,1131360
39.76,1131439
39.803,1131434
39.84,1131402
39.882,1131441
39.921,1131451
39.96,1131421
40.002,1131414
40.04,1131358
40.082,1131492
40.119,1131362
40.161,1131404
40.197,1131457
40.232,1131848
40.274,1131833
40.309,1131894
40.345,1131517
40.38,1131505
40.421,1131629
40.456,1131363
40.494,1131272
40.531,1131185
40.574,1130974
40.609,1130821
40.645,1130775
40.687,1130601
40.722,1130519
40.757,1130501
40.799,1130545
40.834,1130341
40.87,1130264
40.91,1130254
40.945,1130206
40.988,1130216
41.023,1130129
41.066,1130110
41.101,1130045
41.137,1130029
41.18,1130044
41.215,1129991
41.256,1129842
41.291,1129807
41.327,1129766
41.366,1129851
41.401,1129811
41.436,1129726
41.479,1129621
41.515,1129667
41.558,1129643
41.593,1129585
41.629,1129478
41.672,1129427
41.707,1129423
41.748,1129467
41.783,1129443
41.818,1129356
41.859,1129307
41.895,1129204
41.93,1129243
41.972,1129194
42.008,1129200
42.051,1129166
42.086,1129157
42.128,1129182
42.168,1129048
42.207,1129031
42.249,1129172
42.287,1129067
42.329,1129102
42.366,1129052
42.402,1129028
42.437,1129039
42.478,1129070
42.513,1129016
42.556,1128982
42.591,1128989
42.634,1129002
42.669,1128986
42.705,1128969
42.748,1128986
42.784,1128938
42.819,1128947
42.859,1128915
42.894,1128924
42.93,1128909
42.97,1128858
43.005,1128903
43.048,1128871
43.083,1128887
43.119,1128851
43.162,1128806
43.198,1128834
43.24,1128804
43.275,1128869
43.318,1128824
43.353,1128764
43.396,1128785
43.431,1128794
43.466,1128715
43.507,1128720
43.544,1128749
43.579,1128789
43.622,1128761
43.657,1128731
43.698,1128717
43.732,1128743
43.768,1128647
43.809,1128645
43.844,1128665
43.883,1128632
43.919,1128642
43.962,1128624
43.999,1128567
44.034,1128549
44.076,1128447
44.112,1128625
44.147,1128509
44.189,1128641
44.224,1128609
44.26,1128474
44.3,1128592
44.336,1128632
44.378,1128550
44.413,1128506
44.456,1128577
44.492,1128617
44.527,1128544
44.571,1128548
44.606,1128505
44.648,1128519
44.683,1128614
44.718,1128504
44.759,1128634
44.795,1128470
44.83,1128463
44.871,1128581
44.907,1128615
44.95,1128518
44.985,1128535
45.028,1128538
45.067,1128520
45.107,1128534
45.148,1128488
45.185,1128521
45.228,1128517
45.264,1128437
45.299,1128474
45.335,1128503
45.375,1128425
45.41,1128406
45.449,1128426
45.486,1128420
45.529,1128388
45.566,1128385
45.601,1128394
45.643,1128342
45.679,1128381
45.714,1128298
45.754,1128358
45.789,1128363
45.825,1128313
45.866,1128311
45.9,1128260
45.943,1128277
45.979,1128282
46.021,1128342
46.057,1128279
46.092,1128264
46.135,1128280
46.17,1128306
46.205,1128305
46.245,1128253
46.28,1128263
46.316,1128299
46.354,1128225
46.389,1128253
46.432,1128221
46.468,1128275
46.503,1128287
46.545,1128292
46.581,1128253
46.623,1128230
46.658,1128194
46.701,1128210
46.735,1128240
46.771,1128259
46.812,1128158
46.848,1128197
46.883,1128212
46.926,1128204
46.961,1128244
47.004,1128226
47.04,1128175
47.082,1128201
47.122,1128254
47.162,1128223
47.203,1128167
47.242,1128164
47.283,1128233
47.32,1128181
47.363,1128167
47.4,1128174
47.443,1128221
47.48,1128130
47.523,1128131
47.56,1128082
47.602,1128096
47.638,1128098
47.674,1128035
47.716,1128092
47.751,1128034
47.786,1128096
47.826,1128099
47.86,1128093
47.903,1128035
47.939,1128003
47.982,1128075
48.017,1128074
48.053,1127991
48.096,1127998
48.138,1128040
48.179,1128038
48.217,1128066
48.26,1128056
48.296,1128039
48.33,1128049
48.366,1128025
48.406,1128027
48.442,1128060
48.48,1128062
48.518,1127990
48.56,1128087
48.597,1128059
48.64,1128009
48.676,1128049
48.711,1127960
48.754,1127983
48.789,1128017
48.824,1127989
48.866,1128045
48.901,1128016
48.937,1127955
48.978,1128007
49.013,1127995
49.056,1127924
49.092,1127957
49.127,1127989
49.169,1127942
49.205,1127991
49.247,1127963
49.282,1127960
49.317,1127920
49.358,1127958
49.393,1127892
49.428,1127916
49.469,1127865
49.504,1127934
49.547,1127900
49.583,1127831
49.618,1127885
49.661,1127874
49.696,1127830
49.738,1127858
49.773,1127865
49.808,1127827
49.849,1127802
49.884,1127805
49.92,1127815
49.961,1127799
49.996,1127757
50.039,1127802
50.075,1127847
50.11,1127778
50.153,1127848
50.188,1127834
50.231,1127660
50.266,1127727
50.308,1127852
50.343,1128682
50.378,1128546
50.419,1128694
50.455,1128474
50.49,1128639
50.533,1128823
50.568,1128867
50.61,1128993
50.65,1129001
50.689,1128972
50.731,1128945
50.767,1128906
50.802,1128895
50.837,1128903
50.878,1128940
50.913,1129021
50.951,1128942
50.99,1129047
51.032,1129106
51.07,1129105
51.112,1129284
51.149,1129244
51.185,1129250
51.227,1129354
51.262,1129272
51.297,1129474
51.333,1129495
51.373,1129426
51.408,1129524
51.447,1129559
51.485,1129554
51.527,1129672
51.563,1129684
51.605,1129762
51.642,1129768
51.677,1129735
51.719,1129786
51.754,1129737
51.79,1129724
51.831,1129842
51.866,1129908
51.909,1129971
51.944,1129896
51.98,1129844
52.02,1129978
52.056,1130023
52.098,1129855
52.134,1129993
52.169,1130063
52.212,1130063
52.247,1130193
52.29,1130145
52.325,1130166
52.36,1130183
52.401,1130162
52.436,1130285
52.472,1130339
52.513,1130265
52.548,1130244
52.591,1130354
52.627,1130356
52.67,1130347
52.705,1130430
52.74,1130270
52.784,1130356
52.819,1130468
52.86,1130438
52.896,1130379
52.931,1130369
52.97,1130419
53.006,1130493
53.041,1130455
53.083,1130418
53.119,1130529
53.162,1130483
53.197,1130393
53.239,1130503
53.279,1130501
53.319,1130481
53.36,1130432
53.398,1130542
53.44,1130528
53.476,1130511
53.512,1130455
53.547,1130488
53.587,1130506
53.622,1130450
53.661,1130573
53.699,1130492
53.742,1130497
53.778,1130634
53.821,1130558
53.857,1130568
53.892,1130460
53.935,1130494
53.97,1130506
54.006,1130530
54.046,1130536
54.081,1130639
54.123,1130623
54.158,1130540
54.194,1130578
54.235,1130607
54.27,1130532
54.313,1130525
54.349,1130627
54.384,1130640
54.428,1130597
54.463,1130625
54.504,1130672
54.539,1130740
54.575,1130557
54.616,1130579
54.651,1130673
54.687,1130687
54.729,1130751
54.764,1130723
54.807,1130767
54.843,1130745
54.883,1130748
54.925,1130784
54.962,1130769
55.005,1130691
55.042,1130652
55.077,1130717
55.112,1130746
55.153,1130731
55.188,1130609
55.226,1130768
55.264,1130708
55.307,1130755
55.344,1130726
55.386,1130715
55.424,1130782
55.459,1130694
55.501,1130778
55.537,1130614
55.572,1130675
55.614,1130753
55.649,1130765
55.684,1130711
55.726,1130701
55.761,1130841
55.802,1130767
55.837,1130711
55.88,1130720
55.916,1130774
55.951,1130734
55.995,1130735
56.03,1130832
56.072,1130801
56.107,1130729
56.143,1130821
56.183,1130871
56.218,1130855
56.254,1130770
56.296,1130803
56.331,1130855
56.374,1130807
56.41,1130767
56.452,1130867
56.492,1130848
56.531,1130810
56.573,1130901
56.609,1130896
56.652,1130878
56.689,1130794
56.724,1130908
56.759,1130877
56.798,1130837
56.833,1130971
56.874,1130839
56.909,1130868
56.952,1130893
56.988,1130935
57.023,1130834
57.066,1130839
57.101,1130830
57.137,1130933
57.177,1130916
57.213,1130958
57.248,1130962
57.289,1130825
57.324,1130865
57.367,1130893
57.403,1130886
57.445,1130779
57.481,1130853
57.516,1130911
57.558,1130878
57.593,1130789
57.628,1130849
57.671,1130884
57.706,1130794
57.741,1130783
57.783,1130843
57.817,1130835
57.857,1130895
57.892,1130893
57.935,1130864
57.972,1130829
58.007,1130871
58.049,1130907
58.084,1130775
58.119,1130817
58.16,1130850
58.195,1130899
58.231,1130882
58.272,1130947
58.307,1130935
58.35,1130865
58.385,1130903
58.428,1130968
58.463,1130931
58.499,1130896
58.541,1130912
58.576,1131022
58.611,1131015
58.654,1130987
58.689,1130939
58.732,1131061
58.767,1130990
58.802,1131049
58.843,1130984
58.878,1131024
58.921,1131061
58.956,1131099
58.999,1131034
59.035,1130941
59.07,1131015
59.113,1131051
59.148,1131040
59.184,1131001
59.224,1131049
59.259,1130938
59.294,1131000
59.334,1130975
59.369,1131016
59.412,1131012
59.448,1130967
59.483,1130948
59.526,1131019
59.561,1131064
59.596,1131003
59.637,1130985
59.671,1130990
59.707,1130924
59.747,1131050
59.782,1131015
59.825,1131002
59.861,1130926
59.896,1130972
59.939,1130977
59.974,1131008
60.017,1130923
60.052,1130789
60.087,1130881
60.128,1130989
60.163,1131106
60.199,1131380
60.238,1131113
60.274,1131042
60.317,1131136
60.352,1130685
60.388,1130572
60.43,1130516
60.465,1130264
60.507,1130118
60.542,1130070
60.578,1129879
60.618,1129817
60.653,1129666
60.688,1129638
60.73,1129621
60.766,1129592
60.809,1129540
60.844,1129401
60.886,1129465
60.926,1129354
60.966,1129338
61.008,1129369
61.045,1129255
61.088,1129207
61.124,1129154
61.159,1129159
61.195,1129204
61.235,1129091
61.27,1128989
61.313,1128994
61.348,1128944
61.39,1128945
61.425,1128970
61.468,1128893
61.504,1128866
61.539,1128758
61.582,1128666
61.617,1128770
61.652,1128820
61.694,1128778
61.729,1128638
61.764,1128596
61.805,1128716
61.841,1128801
61.882,1128700
61.917,1128560
61.96,1128549
61.996,1128567
62.031,1128621
62.074,1128630
62.109,1128541
62.144,1128452
62.186,1128530
62.221,1128536
62.256,1128459
62.297,1128435
62.332,1128405
62.375,1128380
62.41,1128452
62.453,1128491
62.489,1128436
62.531,1128419
62.567,1128410
62.61,1128424
62.652,1128425
62.69,1128336
62.732,1128269
62.77,1128342
62.812,1128330
62.849,1128256
62.892,1128322
62.928,1128479
62.971,1128287
63.008,1128263
63.051,1128189
63.088,1128160
63.122,1128182
63.157,1128242
63.199,1128191
63.234,1128141
63.271,1128161
63.31,1128188
63.352,1128202
63.388,1128126
63.431,1128152
63.466,1128207
63.501,1128137
63.544,1128218
63.58,1128174
63.615,1128146
63.656,1128151
63.692,1128116
63.727,1128139
63.767,1128115
63.802,1128105
63.844,1128162
63.88,1128130
63.923,1128118
63.958,1128091
63.994,1128098
64.036,1128062
64.071,1128094
64.113,1128040
64.148,1128042
64.184,1128079
64.223,1128046
64.258,1128041
64.293,1128013
64.335,1127977
64.371,1128018
64.414,1128001
64.449,1127980
64.492,1127985
64.531,1127944
64.571,1127981
64.612,1127943
64.648,1127901
64.683,1127906
64.718,1127923
64.759,1127889
64.794,1127851
64.832,1127858
64.87,1127924
64.913,1127911
64.95,1127836
64.985,1127840
65.027,1127846
65.062,1127806
65.097,1127884
65.139,1127864
65.174,1127832
65.209,1127822
65.25,1127856
65.285,1127871
65.327,1127858
65.363,1127808
65.406,1127813
65.441,1127833
65.477,1127795
65.52,1127846
65.555,1127840
65.598,1127791
65.632,1127787
65.668,1127851
65.708,1127814
65.743,1127796
65.779,1127791
65.821,1127833
65.856,1127827
65.899,1127732
65.935,1127797
65.97,1127851
66.014,1127774
66.049,1127781
66.09,1127788
66.125,1127738
66.161,1127755
66.202,1127796
66.24,1127763
66.281,1127754
66.322,1127746
66.36,1127772
66.403,1127753
66.439,1127665
66.482,1127679
66.518,1127730
